ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
164;285;55;15;0;3389690400;9328;4983731000;9328;6336;565;2187;638685200;9328;1762273400;9328;348546600;9328;1295645800;9328;"Dep_No_priv";62;"M";2019;6;6787;6686;6560;8408;6814;7754;9328
130;180;44;22;0;2988262200;9307;4467470600;9307;6142;220;416;535841700;9307;1353720600;9307;275797900;9307;984048600;9307;"Dep_No_priv";62;"M";2019;5;6760;6682;6547;8398;6768;7724;9307
149;320;51;11;0;2825923700;7773;4021667100;7773;5289;469;1881;519855900;7773;1484774100;7773;275520500;7773;1106162200;7773;"Dep_No_priv";63;"M";2019;6;5429;5147;5395;7068;5779;6606;7773
154;292;53;12;0;2466283500;7584;3561369800;7584;4896;160;2190;426641600;7584;1288862400;7584;243591400;7584;958763000;7584;"Dep_No_priv";63;"M";2019;7;5239;4990;5204;6874;5648;6373;7584
141;244;46;15;0;2528886500;7877;3641489900;7877;5199;211;302;447411600;7877;1161843000;7877;228320700;7877;858554000;7877;"Dep_No_priv";63;"M";2019;5;5524;5251;5479;7145;5813;6657;7877
309;183;42;59;0;2431366900;7586;3492734600;7586;4719;98;469;418317400;7586;1086260400;7586;201487300;7586;804204200;7586;"Dep_No_priv";63;"M";2019;8;5263;4977;5186;6866;5583;6379;7586
2035;2626;505;206;2;4832979025;35598;9949424299;35598;11925;475;2008;1810043060;35598;2669381700;35598;529037900;35598;796705200;35598;"Dep_sec_priv";62;"M";2019;5;35436;30980;34764;34803;5088;5139;35598
1877;2968;532;206;2;4891812325;35043;9754647099;35043;11425;339;2255;1792238700;35043;2649883200;35043;533057500;35043;804514600;35043;"Dep_sec_priv";62;"M";2019;6;34869;30082;34181;34227;4996;5078;35043
269;200;0;0;0;1394564700;8948;149809800;8948;179;89;0;83949700;8948;4283700;8948;0;8948;0;8948;"Independiente";70;"M";2019;8;8608;741;2160;214;0;0;8948
274;207;0;0;0;1388120500;8976;151813700;8976;176;95;0;83042600;8976;3954300;8976;0;8976;0;8976;"Independiente";70;"M";2019;7;8627;754;2181;206;0;0;8976
307;240;0;1;0;1395508000;9012;163199800;9012;176;106;0;81449600;9012;3954800;9012;3000;9012;4500;9012;"Independiente";70;"M";2019;5;8664;786;2195;205;1;1;9012
312;202;0;0;0;1384010000;8974;155260800;8974;190;104;0;83884800;8974;3896200;8974;0;8974;0;8974;"Independiente";70;"M";2019;6;8623;772;2191;209;0;0;8974
1258;1717;263;75;0;2553415800;18300;3032839799;18300;4256;159;844;900549600;18300;1338469400;18300;306617600;18300;463235800;18300;"Dep_sec_priv";64;"M";2019;6;18154;10719;17848;17795;2824;2876;18300
1446;1494;224;88;1;2495397900;18131;2935425900;18131;4147;151;586;890120380;18131;1316006400;18131;295533500;18131;446291100;18131;"Dep_sec_priv";64;"M";2019;8;17990;10370;17739;17688;2793;2846;18131
1498;1594;269;78;0;2480344900;18185;2968802400;18185;4209;191;904;889824160;18185;1310148300;18185;292132900;18185;441510100;18185;"Dep_sec_priv";64;"M";2019;7;18029;10539;17731;17684;2708;2765;18185
2107;2886;515;193;1;4628670900;34049;8857710500;34049;11028;332;1723;1746914550;34049;2553438500;34049;507216300;34049;766405300;34049;"Dep_sec_priv";62;"M";2019;8;33871;28206;33286;33325;4806;4891;34049
2235;3009;570;217;7;4673562400;34653;9244273100;34653;11381;557;2242;1760377710;34653;2565156100;34653;497776800;34653;752099800;34653;"Dep_sec_priv";62;"M";2019;7;34470;29236;33793;33847;4746;4835;34653
887;546;0;0;0;3939840500;22723;3755997700;22723;453;227;0;283877300;22723;26594800;22723;754500;22723;1320600;22723;"Independiente";61;"M";2019;7;21451;12462;7595;1067;5;6;22723
879;603;0;0;0;3889102700;22562;3698052400;22562;445;283;0;272382200;22562;27695200;22562;752200;22562;2416300;22562;"Independiente";61;"M";2019;5;21332;12359;7524;1059;4;9;22562
866;535;0;0;0;4003789100;22815;3810872700;22815;456;265;0;288045900;22815;29279500;22815;589800;22815;2661400;22815;"Independiente";61;"M";2019;8;21551;12562;7693;1096;4;10;22815
1018;557;0;0;0;3911306900;22731;3727394200;22731;437;276;0;278903100;22731;29954000;22731;735900;22731;3245400;22731;"Independiente";61;"M";2019;6;21451;12440;7647;1109;5;10;22731
375;177;50;62;0;3121706200;10026;4792166300;10026;6230;153;634;559443400;10026;1375330700;10026;264961200;10026;993718600;10026;"Dep_No_priv";61;"M";2019;8;7373;7324;7105;8961;7042;8044;10026
208;242;46;15;0;3121560200;9912;4784056300;9912;6353;253;2573;549906600;9912;1570338200;9912;302569100;9912;1138489900;9912;"Dep_No_priv";61;"M";2019;7;7268;7232;7046;8883;7049;7976;9912
198;271;58;21;0;3568321500;10021;5378561100;10021;6814;567;2277;674413700;10021;1833122600;10021;357703700;10021;1342419200;10021;"Dep_No_priv";61;"M";2019;6;7374;7336;7174;9014;7190;8199;10021
183;199;47;27;0;3135746600;10013;4811577000;10013;6603;246;374;569308800;10013;1426188700;10013;289335100;10013;1035339900;10013;"Dep_No_priv";61;"M";2019;5;7348;7302;7167;8995;7163;8184;10013
2758;2856;602;244;4;6086056525;45687;13245571099;45687;15720;666;2457;2388505730;45687;3390819700;45687;637217400;45687;959906200;45687;"Dep_sec_priv";60;"M";2019;5;45500;41105;44760;44755;6260;6318;45687
2571;3130;643;239;2;6220840425;45433;13350422299;45433;15341;463;2749;2375852300;45433;3453706400;45433;679590400;45433;1025487600;45433;"Dep_sec_priv";60;"M";2019;6;45235;40814;44430;44440;6260;6361;45433
3010;2950;736;254;1;5978374000;45457;13120967500;45457;15431;779;2841;2346838820;45457;3360877000;45457;618745900;45457;933600100;45457;"Dep_sec_priv";60;"M";2019;7;45248;40750;44467;44479;5960;6074;45457
2920;2683;600;222;3;5996790900;45498;13151946900;45498;15313;422;2273;2376593710;45498;3376030100;45498;620419800;45498;935728800;45498;"Dep_sec_priv";60;"M";2019;8;45296;40755;44564;44587;6085;6198;45498
913;672;0;0;0;4114582200;23850;4111837700;23850;539;350;0;318113700;23850;28692000;23850;893500;23850;2099400;23850;"Independiente";60;"M";2019;5;22466;14020;8244;1167;5;9;23850
1031;664;0;0;0;4128884100;23976;4132029900;23976;542;329;0;324358200;23976;30005700;23976;1048600;23976;2360500;23976;"Independiente";60;"M";2019;6;22524;14111;8405;1227;9;11;23976
1001;618;0;0;0;4146977800;24021;4157981000;24021;535;283;2;322444100;24021;27982100;24021;946600;24021;1564500;24021;"Independiente";60;"M";2019;7;22591;14161;8402;1185;8;9;24021
848;609;0;0;0;4182594400;24079;4185420700;24079;559;293;0;326642600;24079;29683700;24079;974400;24079;2174100;24079;"Independiente";60;"M";2019;8;22643;14219;8434;1222;8;11;24079
115;149;38;12;0;1933445700;6582;2785595200;6582;4497;165;230;325023300;6582;967721800;6582;180352400;6582;730787900;6582;"Dep_No_priv";64;"M";2019;5;4249;3947;4244;5968;4918;5733;6582
99;212;36;11;0;2151205300;6518;3065946900;6518;4599;359;1755;380433600;6518;1266614000;6518;223354000;6518;964062900;6518;"Dep_No_priv";64;"M";2019;6;4206;3910;4194;5928;4901;5698;6518
117;190;47;8;0;1922894300;6406;2775597000;6406;4290;135;2083;317063800;6406;1081673900;6406;195951600;6406;815624200;6406;"Dep_No_priv";64;"M";2019;7;4094;3835;4085;5822;4821;5557;6406
263;167;32;65;0;1885631600;6442;2713523800;6442;4180;92;379;309726500;6442;932411600;6442;167075100;6442;705867500;6442;"Dep_No_priv";64;"M";2019;8;4140;3849;4102;5843;4785;5574;6442
1002;656;0;0;0;4339272400;25117;4385833300;25117;534;334;1;349781400;25117;33941100;25117;1120700;25117;1776400;25117;"Independiente";59;"M";2019;8;23655;15252;9193;1339;10;11;25117
1084;667;0;0;0;4273535100;25061;4311780100;25061;550;317;2;345491300;25061;33908900;25061;1527100;25061;2290300;25061;"Independiente";59;"M";2019;7;23596;15196;9160;1314;11;11;25061
1103;711;0;3;0;4208802600;24786;4241302400;24786;549;381;2;334613300;24786;33310500;24786;1013600;24786;1809300;24786;"Independiente";59;"M";2019;5;23344;14947;8919;1307;9;11;24786
1189;748;0;2;0;4246121900;25040;4274806400;25040;547;354;6;342604800;25040;33845600;25040;949800;25040;2024100;25040;"Independiente";59;"M";2019;6;23538;15118;9172;1374;7;9;25040
3384;3234;691;281;2;6548430500;50706;14524194600;50706;17499;583;2499;2591993680;50706;3724400400;50706;675420500;50706;1022456600;50706;"Dep_sec_priv";59;"M";2019;8;50472;45696;49724;49736;6665;6786;50706
3427;3349;748;308;2;6515698425;50592;14474070200;50592;17565;873;3201;2572800170;50592;3712181800;50592;672065000;50592;1016577500;50592;"Dep_sec_priv";59;"M";2019;7;50346;45582;49523;49503;6499;6633;50592
2979;3521;744;282;4;6801745100;50503;14733314500;50503;17441;540;3063;2601995100;50503;3765882100;50503;720459200;50503;1087766900;50503;"Dep_sec_priv";59;"M";2019;6;50283;45651;49446;49447;6858;6968;50503
3280;3307;705;259;1;6611739200;50806;14597811000;50806;17881;737;2712;2611241060;50806;3746810300;50806;693498300;50806;1044538300;50806;"Dep_sec_priv";59;"M";2019;5;50571;45931;49794;49790;6836;6890;50806
222;229;70;20;0;3601482600;11073;5529889800;11073;7072;273;443;628046700;11073;1585343600;11073;341832200;11073;1139945600;11073;"Dep_No_priv";60;"M";2019;5;8317;8281;8083;9849;7825;8903;11073
244;252;77;21;1;3619190800;10959;5542025300;10959;6931;264;2811;615081700;10959;1763364600;10959;371313800;10959;1284680200;10959;"Dep_No_priv";60;"M";2019;7;8212;8187;7970;9752;7732;8717;10959
221;315;72;20;0;4126452300;11091;6189305000;11091;7381;614;2371;743696700;11091;2040373100;11091;440122900;11091;1494794700;11091;"Dep_No_priv";60;"M";2019;6;8351;8312;8096;9874;7900;8961;11091
387;259;69;79;1;3607980600;11096;5537836000;11096;6778;168;702;625950900;11096;1534838400;11096;320484600;11096;1109887500;11096;"Dep_No_priv";60;"M";2019;8;8332;8298;8071;9847;7722;8789;11096
346;254;47;64;0;2954124900;9259;4388354800;9259;5827;113;618;527250900;9259;1315992500;9259;259533600;9259;957828700;9259;"Dep_No_priv";62;"M";2019;8;6719;6583;6476;8335;6667;7604;9259
249;247;82;23;0;3945387500;12007;6168047300;12007;7618;321;500;744500600;12007;1737046200;12007;387016500;12007;1257483400;12007;"Dep_No_priv";59;"M";2019;5;9114;9059;8796;10619;8444;9559;12007
268;370;92;29;1;4513663600;12058;6902459500;12058;7949;728;2537;865006800;12058;2217857900;12058;485991200;12058;1629956600;12058;"Dep_No_priv";59;"M";2019;6;9182;9125;8824;10662;8536;9640;12058
460;260;79;69;0;3930937500;12053;6120372100;12053;7311;183;785;732845300;12053;1668368300;12053;350786100;12053;1198909600;12053;"Dep_No_priv";59;"M";2019;8;9174;9117;8785;10637;8320;9415;12053
268;291;80;22;0;3961542000;11908;6155750000;11908;7439;301;3000;722301400;11908;1904728800;11908;405653800;11908;1383223300;11908;"Dep_No_priv";59;"M";2019;7;9037;8999;8693;10550;8347;9353;11908
3754;3437;763;300;3;7288224100;55667;16148906000;55667;19528;626;2769;2934261310;55667;4156765200;55667;766525700;55667;1161489600;55667;"Dep_sec_priv";58;"M";2019;8;55429;50328;54657;54680;7218;7348;55667
3716;3754;738;286;2;7377813550;56060;16258458099;56060;19947;832;2941;2953701730;56060;4160164300;56060;775396200;56060;1167124800;56060;"Dep_sec_priv";58;"M";2019;5;55819;50815;55039;55056;7490;7539;56060
3249;3882;822;254;3;7624304250;55552;16433953699;55552;19534;599;3474;2931970400;55552;4206387900;55552;820404400;55552;1237575200;55552;"Dep_sec_priv";58;"M";2019;6;55286;50323;54411;54417;7510;7610;55552
3818;3716;898;280;9;7279039925;55642;16123801200;55642;19695;999;3540;2905611500;55642;4160900400;55642;774256500;55642;1170691700;55642;"Dep_sec_priv";58;"M";2019;7;55384;50277;54478;54522;7034;7171;55642
1222;761;0;1;0;4241912100;25300;4446263200;25300;647;375;1;358207300;25300;36431000;25300;1308200;25300;3593100;25300;"Independiente";58;"M";2019;6;23704;16074;9643;1410;6;11;25300
1100;744;0;3;0;4204579000;25060;4386438900;25060;633;395;0;354318900;25060;34896600;25060;1245600;25060;2825500;25060;"Independiente";58;"M";2019;5;23498;15868;9420;1371;6;10;25060
1059;681;0;0;0;4312659700;25438;4523831800;25438;665;319;1;367521300;25438;33927100;25438;906200;25438;1637000;25438;"Independiente";58;"M";2019;8;23825;16187;9690;1358;5;6;25438
1143;680;1;1;0;4273237000;25332;4485064300;25332;658;331;1;362875900;25332;33740800;25332;1370800;25332;2236000;25332;"Independiente";58;"M";2019;7;23749;16135;9650;1345;5;6;25332
262;296;63;34;0;4019162600;12543;6353183800;12543;8099;348;497;744739800;12543;1785264700;12543;407544500;12543;1297349700;12543;"Dep_No_priv";58;"M";2019;5;9504;9501;9229;11082;8778;9973;12543
500;297;79;82;0;3985551200;12589;6298958900;12589;7652;189;795;734526000;12589;1703137300;12589;360141700;12589;1223731400;12589;"Dep_No_priv";58;"M";2019;8;9572;9577;9211;11101;8614;9787;12589
283;355;86;22;0;4023149000;12437;6345489300;12437;7855;293;3192;721936200;12437;1954551300;12437;419976900;12437;1417855300;12437;"Dep_No_priv";58;"M";2019;7;9426;9442;9092;10988;8643;9727;12437
1280;836;1;1;0;4479208200;26502;4940551600;26502;717;380;1;404029900;26502;39857600;26502;1571800;26502;3172700;26502;"Independiente";56;"M";2019;8;24692;18379;10793;1571;9;13;26502
1361;882;0;0;0;4429996200;26399;4891615100;26399;720;377;3;402025400;26399;38515200;26399;1558400;26399;2337500;26399;"Independiente";56;"M";2019;7;24587;18273;10722;1528;9;9;26399
1325;863;0;0;0;4351241000;26091;4796907700;26091;726;464;1;387629300;26091;39109800;26091;1118400;26091;3056300;26091;"Independiente";56;"M";2019;5;24290;18024;10457;1511;7;13;26091
1410;883;1;1;0;4387923100;26299;4843703200;26299;742;434;1;399867400;26299;41775200;26299;1624700;26299;4858800;26299;"Independiente";56;"M";2019;6;24456;18175;10675;1571;11;16;26299
1444;939;0;1;0;4357893500;26152;4931049500;26152;715;377;3;396023100;26152;40560600;26152;1235000;26152;1916300;26152;"Independiente";55;"M";2019;7;24342;18984;10916;1609;7;7;26152
1434;919;0;1;0;4269108500;25747;4821055600;25747;724;439;1;384452900;25747;43038200;25747;1555900;25747;3513700;25747;"Independiente";55;"M";2019;5;24001;18684;10561;1611;9;13;25747
1515;918;0;1;0;4279508500;26006;4833976800;26006;708;438;4;394771200;26006;42411000;26006;1354700;26006;3586500;26006;"Independiente";55;"M";2019;6;24188;18845;10830;1672;14;17;26006
4730;2382;44;23;4;983182100;20281;843972200;20281;1540;191;115;328713700;20281;183461000;20281;37918200;20281;82471800;20281;"Dep_No_priv";23;"M";2019;8;9075;3952;18914;3380;1377;1453;20281
3725;3450;45;25;4;978438300;18916;821656800;18916;1666;337;181;306505000;18916;190065600;18916;41154500;18916;89152900;18916;"Dep_No_priv";23;"M";2019;7;9484;3914;17654;3438;1435;1487;18916
2256;3625;35;22;4;970710400;19213;776296600;19213;1576;216;167;307303000;19213;174571000;19213;35303800;19213;79393900;19213;"Dep_No_priv";23;"M";2019;6;9123;3803;17881;3278;1302;1363;19213
2676;4478;43;21;3;957399000;22108;735763300;22108;1438;188;84;343807700;22108;157398800;22108;34417900;22108;73189800;22108;"Dep_No_priv";23;"M";2019;5;8821;3596;20767;3102;1334;1394;22108
589;346;93;120;0;4181743500;13535;6794029300;13535;8098;209;748;790974800;13535;1811685000;13535;397820500;13535;1324424200;13535;"Dep_No_priv";55;"M";2019;8;10069;10093;9652;11748;9357;10557;13535
316;307;89;38;2;4191434800;13524;6863531600;13524;8485;373;544;799029000;13524;1864236100;13524;438609200;13524;1389231500;13524;"Dep_No_priv";55;"M";2019;5;10018;10062;9668;11709;9467;10681;13524
282;446;103;25;1;4775509800;13539;7611807000;13539;8762;762;3024;929383200;13539;2398910100;13539;540163600;13539;1779467000;13539;"Dep_No_priv";55;"M";2019;6;10059;10116;9702;11803;9552;10757;13539
285;354;110;30;2;4197714200;13307;6832443700;13307;8238;351;3447;774876500;13307;2060138400;13307;453453700;13307;1515692900;13307;"Dep_No_priv";55;"M";2019;7;9865;9913;9484;11608;9327;10419;13307
1406;936;0;4;0;4005071500;25392;4597240500;25392;729;453;0;378370200;25392;36710500;25392;568900;25392;1796700;25392;"Independiente";54;"M";2019;5;23539;18927;10710;1543;6;11;25392
1398;849;0;1;1;4141703700;25792;4786155600;25792;723;386;0;398608600;25792;38752500;25792;427800;25792;2224200;25792;"Independiente";54;"M";2019;8;23840;19328;11029;1597;4;12;25792
1500;937;0;1;0;4027934600;25555;4630040600;25555;705;448;0;386079700;25555;37233200;25555;323500;25555;2494500;25555;"Independiente";54;"M";2019;6;23643;19038;10872;1612;2;8;25555
344;329;81;21;1;4049496800;13798;6746894800;13798;8796;367;503;819237000;13798;1849497500;13798;445813400;13798;1394971400;13798;"Dep_No_priv";54;"M";2019;5;10068;10118;9739;11908;9600;10841;13798
338;465;104;26;0;4606658400;13805;7448190300;13805;9099;788;3146;951185400;13805;2344039100;13805;531915700;13805;1760415500;13805;"Dep_No_priv";54;"M";2019;6;10125;10181;9750;11971;9652;10872;13805
576;339;91;110;0;4033038800;13823;6662398700;13823;8250;226;797;815498200;13823;1782379500;13823;391906700;13823;1314422300;13823;"Dep_No_priv";54;"M";2019;8;10116;10175;9697;11947;9469;10664;13823
356;377;106;20;2;4073541400;13647;6732303000;13647;8475;329;3638;793147500;13647;2042407900;13647;447792300;13647;1509408800;13647;"Dep_No_priv";54;"M";2019;7;9971;10044;9556;11831;9481;10572;13647
1656;994;0;0;0;3825860800;25096;4379403000;25096;703;427;5;366377700;25096;38628100;25096;81200;25096;1806100;25096;"Independiente";53;"M";2019;6;23249;18940;10993;1684;3;9;25096
1527;973;0;0;0;3890264500;25213;4463240000;25213;759;340;6;368419300;25213;37639900;25213;66400;25213;491700;25213;"Independiente";53;"M";2019;7;23390;19168;11048;1660;3;6;25213
1467;1013;0;4;0;3783863700;24746;4312449400;24746;737;430;4;358364000;24746;37964000;24746;415500;24746;1620900;24746;"Independiente";53;"M";2019;5;22997;18679;10721;1637;6;13;24746
669;400;86;105;1;3903267300;13720;6434329300;13720;8191;205;735;760655500;13720;1752922400;13720;384362300;13720;1294022600;13720;"Dep_No_priv";53;"M";2019;8;9897;10001;9507;11798;9340;10523;13720
353;373;100;18;2;3909142300;13633;6488257700;13633;8600;359;508;768350000;13633;1807173000;13633;429680600;13633;1354058500;13633;"Dep_No_priv";53;"M";2019;5;9786;9869;9471;11685;9441;10657;13633
377;526;112;26;0;4438302100;13704;7136011400;13704;8954;762;3121;888118200;13704;2290711100;13704;519937700;13704;1721318900;13704;"Dep_No_priv";53;"M";2019;6;9920;10001;9517;11789;9534;10741;13704
354;420;116;26;4;3910581700;13448;6448820300;13448;8263;317;3591;742839700;13448;1969776700;13448;432852900;13448;1461045900;13448;"Dep_No_priv";53;"M";2019;7;9672;9770;9281;11594;9334;10397;13448
1559;1005;0;0;0;3769401000;25070;4352026000;25070;793;414;2;375363400;25070;39406100;25070;991700;25070;1716400;25070;"Independiente";52;"M";2019;7;23262;19397;11139;1778;8;11;25070
1648;1056;0;0;0;3745008600;25061;4301605600;25061;767;485;3;373277800;25061;40657300;25061;866200;25061;3587900;25061;"Independiente";52;"M";2019;6;23218;19216;11124;1814;9;17;25061
1604;1016;0;0;0;3675378100;24807;4205411300;24807;777;448;1;367931500;24807;38640600;24807;699400;24807;2316200;24807;"Independiente";52;"M";2019;5;23011;19038;10871;1731;8;17;24807
1405;948;1;0;0;3817114300;25085;4405273700;25085;801;408;0;380311200;25085;39998500;25085;864000;25085;2154800;25085;"Independiente";52;"M";2019;8;23301;19413;11116;1789;6;13;25085
607;348;79;107;1;3928308700;13605;6554118100;13605;8051;180;774;781574400;13605;1715487000;13605;380722400;13605;1262407200;13605;"Dep_No_priv";52;"M";2019;8;9830;9940;9423;11592;9178;10372;13605
370;421;87;22;1;3954020600;13426;6604784900;13426;8223;306;3697;770222500;13426;1953319700;13426;439433200;13426;1456857900;13426;"Dep_No_priv";52;"M";2019;7;9692;9808;9278;11443;9162;10258;13426
355;493;99;25;2;4449473500;13602;7268604500;13602;8828;687;3071;912600600;13602;2244312700;13602;515200000;13602;1688753800;13602;"Dep_No_priv";52;"M";2019;6;9850;9955;9466;11595;9344;10563;13602
404;385;77;22;2;3929487600;13591;6613919800;13591;8555;305;480;783410600;13591;1775957900;13591;433677600;13591;1339135200;13591;"Dep_No_priv";52;"M";2019;5;9794;9898;9440;11520;9285;10519;13591
386;396;86;28;4;3682600500;13528;6123739400;13528;8409;343;474;752854800;13528;1742917700;13528;418318100;13528;1303831600;13528;"Dep_No_priv";51;"M";2019;5;9455;9588;9231;11466;9244;10389;13528
365;498;101;23;2;4161253400;13536;6709317700;13536;8668;699;3119;866161400;13536;2180602900;13536;497769200;13536;1630874000;13536;"Dep_No_priv";51;"M";2019;6;9532;9652;9230;11527;9318;10447;13536
431;470;114;22;5;3734847500;13414;6153916400;13414;8141;347;3697;731514100;13414;1907481700;13414;424885500;13414;1407542400;13414;"Dep_No_priv";51;"M";2019;7;9416;9545;9097;11395;9154;10183;13414
624;394;90;97;6;3692152400;13574;6093053600;13574;7936;203;725;751870800;13574;1675299200;13574;370716500;13574;1226384800;13574;"Dep_No_priv";51;"M";2019;8;9553;9660;9225;11500;9161;10273;13574
1700;1041;0;0;0;3594727000;24521;4202687200;24521;781;477;0;375006900;24521;39076200;24521;33500;24521;1760500;24521;"Independiente";50;"M";2019;6;22601;19296;11393;1856;6;12;24521
1595;1006;0;3;0;3744702200;24860;4407551900;24860;796;436;0;394308200;24860;40405700;24860;33800;24860;1202300;24860;"Independiente";50;"M";2019;8;22959;19775;11663;1841;2;7;24860
1594;1113;0;2;0;3602282600;24263;4205147300;24263;791;491;1;366651300;24263;40383700;24263;81800;24263;1851200;24263;"Independiente";50;"M";2019;5;22421;19115;11170;1781;3;11;24263
1669;1024;1;1;0;3676410400;24703;4313832100;24703;796;462;0;381720700;24703;39341300;24703;71600;24703;212500;24703;"Independiente";50;"M";2019;7;22811;19593;11505;1804;6;8;24703
6824;6383;1417;494;9;10009674725;87615;23951419900;87615;34264;1179;4462;4513503840;87615;6099174400;87615;957843600;87615;1444573200;87615;"Dep_sec_priv";50;"M";2019;8;87273;80621;86326;86289;9629;9794;87615
6883;6518;1514;514;14;9972535325;87259;23806148200;87259;34197;1666;5831;4454190630;87259;6086606400;87259;975339700;87259;1470472200;87259;"Dep_sec_priv";50;"M";2019;7;86928;80229;85860;85848;9427;9595;87259
419;446;95;32;1;3596903300;13084;6015372000;13084;7776;347;3494;714162000;13084;1803033800;13084;410452300;13084;1339145500;13084;"Dep_No_priv";50;"M";2019;7;9329;9420;8917;10999;8833;9838;13084
668;394;72;90;4;3568176700;13301;5950589600;13301;7643;193;717;721323300;13301;1602294100;13301;364528100;13301;1180822400;13301;"Dep_No_priv";50;"M";2019;8;9514;9601;9083;11138;8832;9967;13301
382;420;79;32;5;3583702400;13248;6063641400;13248;8110;325;417;726536600;13248;1656673500;13248;412274900;13248;1255991500;13248;"Dep_No_priv";50;"M";2019;5;9397;9480;9068;11028;8934;10067;13248
398;550;94;28;2;3976880300;13261;6512568900;13261;8380;713;2903;817025100;13261;2088570800;13261;482481200;13261;1568840700;13261;"Dep_No_priv";50;"M";2019;6;9478;9555;9087;11125;8989;10110;13261
7030;6670;1355;479;12;10425507200;89546;24805657100;89546;35255;1183;4487;4631421420;89546;6307017000;89546;1009488500;89546;1521912500;89546;"Dep_sec_priv";49;"M";2019;8;89206;82709;88198;88166;9784;9962;89546
7039;6676;1557;532;17;10347365452;89065;24643666800;89065;35297;1816;6113;4557399040;89065;6256600800;89065;999215700;89065;1507413800;89065;"Dep_sec_priv";49;"M";2019;7;88728;82235;87577;87557;9515;9693;89065
6113;7050;1463;483;13;10881025227;88819;25060372700;88819;34883;1233;5578;4606292100;88819;6382440000;88819;1105861700;88819;1664756800;88819;"Dep_sec_priv";49;"M";2019;6;88489;82113;87352;87317;10131;10278;88819
7130;7086;1440;511;26;10482860927;89664;24779774300;89664;35526;1382;4423;4647994130;89664;6293020500;89664;1020358200;89664;1534631900;89664;"Dep_sec_priv";49;"M";2019;5;89347;82911;88306;88255;10038;10110;89664
1662;1114;1;1;0;3536855700;24209;4171214000;24209;801;405;2;384843400;24209;38336300;24209;647200;24209;970700;24209;"Independiente";49;"M";2019;7;22229;19324;11603;1823;5;5;24209
1851;1204;0;1;0;3534734700;24247;4162401500;24247;802;442;5;384226000;24247;40868000;24247;511100;24247;3119400;24247;"Independiente";49;"M";2019;6;22220;19212;11605;1846;4;10;24247
1627;1103;0;3;0;3469118100;23852;4074178200;23852;785;455;2;375934400;23852;39938300;23852;459200;23852;1997300;23852;"Independiente";49;"M";2019;5;21899;18894;11278;1785;3;10;23852
1553;1057;0;2;0;3591677900;24278;4236644700;24278;822;402;1;393588200;24278;40685100;24278;819500;24278;2384800;24278;"Independiente";49;"M";2019;8;22304;19421;11655;1849;4;9;24278
706;419;92;103;1;3473090300;13128;5815004200;13128;7501;182;666;694145200;13128;1595712700;13128;354175700;13128;1161832200;13128;"Dep_No_priv";49;"M";2019;8;9269;9410;8932;11111;8668;9815;13128
398;457;104;23;0;3515637500;12882;5859830700;12882;7669;319;3473;680977600;12882;1791165600;12882;395554500;12882;1309539700;12882;"Dep_No_priv";49;"M";2019;7;9075;9214;8753;10961;8658;9692;12882
401;592;99;22;1;3890909400;13139;6362945400;13139;8220;652;3039;786454900;13139;2057041200;13139;464079900;13139;1523540300;13139;"Dep_No_priv";49;"M";2019;6;9275;9413;8998;11138;8823;9981;13139
402;427;72;24;1;3497868400;13112;5905318100;13112;7998;320;457;699347200;13112;1641180400;13112;390743700;13112;1215621600;13112;"Dep_No_priv";49;"M";2019;5;9187;9335;8989;11064;8771;9944;13112
387;454;79;24;4;3426935000;13135;5898354800;13135;7957;322;434;655363300;13135;1599866300;13135;398488200;13135;1217047000;13135;"Dep_No_priv";48;"M";2019;5;9200;9346;8970;10978;8739;9958;13135
7237;6809;1524;486;20;10690967600;91355;25529520100;91355;36461;1178;4506;4775713790;91355;6497768900;91355;1025670600;91355;1545817500;91355;"Dep_sec_priv";48;"M";2019;8;91000;84420;90085;90119;10078;10255;91355
7284;7079;1586;485;18;10628618824;91149;25360828900;91149;36535;1863;6198;4697909330;91149;6421234325;91149;1010292200;91149;1524286900;91149;"Dep_sec_priv";48;"M";2019;7;90762;84182;89748;89751;9818;10007;91149
6409;7283;1537;489;18;11141730299;90782;25699889700;90782;36463;1284;5971;4732999900;90782;6528678900;90782;1117339400;90782;1683819900;90782;"Dep_sec_priv";48;"M";2019;6;90423;83981;89383;89364;10483;10650;90782
