ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
1324;996;0;1;0;3400177200;22934;3962319100;22934;598;490;0;338315400;22934;41899400;22934;457300;22934;3913800;22934;"Independiente";51;"M";2020;6;21213;18103;10452;1828;2;8;22934
5308;5462;3044;513;3214;9706749700;80431;22826983700;80431;27533;1437;15;3954223000;80431;5685053600;80431;948374700;80431;1428150100;80431;"Dep_sec_priv";51;"M";2020;6;79124;73515;77502;78283;8506;8627;80431
5529;4586;4292;448;5427;9223805000;79644;11392876500;79644;27173;1864;55;3676290400;79644;5560739900;79644;908895500;79644;1369725000;79644;"Dep_sec_priv";51;"M";2020;5;78023;73065;76121;77252;8258;8413;79644
5731;5503;2897;559;2788;9261502500;80793;22451449900;80793;28113;1914;13;3971577700;80793;5623486700;80793;868345800;80793;1308345100;80793;"Dep_sec_priv";51;"M";2020;7;79635;73519;78089;78778;7910;8037;80793
5417;5539;2649;547;2455;9368973700;80839;22657230500;80839;28616;1223;8;4038576600;80839;5698645700;80839;886811800;80839;1336205300;80839;"Dep_sec_priv";51;"M";2020;8;79831;73494;78504;79078;8113;8251;80839
842;434;123;28;504;3778230100;13883;6231519000;13883;7278;193;0;729264200;13883;1676529700;13883;360972100;13883;1216386900;13883;"Dep_No_priv";51;"M";2020;8;10205;10256;8903;11004;8604;9653;13883
734;391;105;24;1335;3779191500;13446;6214219200;13446;7465;198;4;730969800;13446;1894026600;13446;414821600;13446;1389857400;13446;"Dep_No_priv";51;"M";2020;7;9833;9881;8647;10835;8650;9562;13446
493;602;118;17;833;4131340100;13358;6717101900;13358;7633;231;1;846923400;13358;2143308800;13358;468141600;13358;1583851200;13358;"Dep_No_priv";51;"M";2020;6;9715;9761;8916;11025;8808;9899;13358
523;352;112;16;334;3752546900;13240;5226734600;13240;7321;273;2;743040400;13240;1721278300;13240;404772600;13240;1282631000;13240;"Dep_No_priv";51;"M";2020;5;9606;9644;8929;11031;8704;9817;13240
5644;5560;2677;542;2555;9864382100;82809;23664009800;82809;29813;1164;12;4206918900;82809;5950238950;82809;948160500;82809;1429659800;82809;"Dep_sec_priv";50;"M";2020;8;81808;75601;80458;81034;8277;8407;82809
5747;5895;3005;556;3049;9751154200;82904;23487849200;82904;29301;1946;9;4127237600;82904;5874284350;82904;926356400;82904;1397034000;82904;"Dep_sec_priv";50;"M";2020;7;81736;75732;80116;80847;8066;8195;82904
5581;4715;4625;479;5424;9668609900;81796;11877432000;81796;28476;1904;68;3807511300;81796;5766068000;81796;944709900;81796;1424967000;81796;"Dep_sec_priv";50;"M";2020;5;80134;75422;78116;79312;8426;8587;81796
1423;1047;2;1;1;3328937300;22654;3911536900;22654;615;459;0;360970100;22654;38082700;22654;400100;22654;627500;22654;"Independiente";50;"M";2020;7;20818;18096;10671;1872;3;3;22654
1384;1074;0;1;2;3312460200;22574;3888937100;22574;622;470;0;350838500;22574;41113300;22574;464900;22574;3139100;22574;"Independiente";50;"M";2020;6;20804;18076;10516;1876;6;10;22574
1411;1073;2;4;2;3394550500;22806;3998200500;22806;647;442;0;372286500;22806;39933600;22806;683800;22806;1963500;22806;"Independiente";50;"M";2020;8;20907;18224;10876;1876;6;9;22806
1240;904;0;2;1;3277957900;22375;2122327500;22375;571;391;0;334805200;22375;40070300;22375;644000;22375;2076500;22375;"Independiente";50;"M";2020;5;20707;18041;10242;1896;5;9;22375
795;432;116;29;450;3646258400;13725;6195080000;13725;7317;177;2;712028900;13725;1636023200;13725;364546400;13725;1213255400;13725;"Dep_No_priv";50;"M";2020;8;10161;10213;8642;10903;8521;9588;13725
745;412;114;20;1362;3636264600;13338;6158486300;13338;7519;183;2;708872700;13338;1841912400;13338;407235400;13338;1371724000;13338;"Dep_No_priv";50;"M";2020;7;9798;9866;8405;10752;8549;9504;13338
460;579;122;19;821;4003521200;13192;6666770000;13192;7677;213;0;816849800;13192;2067970400;13192;455659000;13192;1546548200;13192;"Dep_No_priv";50;"M";2020;6;9642;9701;8617;10892;8690;9839;13192
535;323;116;19;330;3620823100;13074;5251473500;13074;7351;236;2;718246500;13074;1668041800;13074;402485700;13074;1266673900;13074;"Dep_No_priv";50;"M";2020;5;9508;9553;8659;10893;8585;9729;13074
5482;5820;3185;507;3390;10339282900;84255;24237374600;84255;29340;1557;15;4174260900;84255;6047840600;84255;1012458400;84255;1525361300;84255;"Dep_sec_priv";49;"M";2020;6;82881;77235;81323;82089;8828;8993;84255
5716;4802;4613;482;5585;9789181400;83409;12041490500;83409;29098;1971;70;3868525800;83409;5864336300;83409;937380200;83409;1414125500;83409;"Dep_sec_priv";49;"M";2020;5;81684;76856;79773;80946;8541;8718;83409
5826;5981;2999;583;3155;9879072700;84483;23914033500;84483;30034;1924;14;4194150900;84483;5994437450;84483;927576700;84483;1399306800;84483;"Dep_sec_priv";49;"M";2020;7;83360;77187;81793;82531;8168;8343;84483
5689;5533;2706;592;2562;9984067000;84434;24128765400;84434;30628;1226;19;4279684600;84434;6095748250;84434;954532700;84434;1439406600;84434;"Dep_sec_priv";49;"M";2020;8;83404;77078;82143;82696;8423;8591;84434
832;472;106;21;456;3648543500;13654;6144016600;13654;7056;149;3;670543000;13654;1627124500;13654;366716200;13654;1199072400;13654;"Dep_No_priv";49;"M";2020;8;10081;10130;8550;10748;8383;9452;13654
513;327;105;19;341;3595617400;12923;5156112600;12923;7101;236;3;670096400;12923;1647302400;12923;394941100;12923;1244721600;12923;"Dep_No_priv";49;"M";2020;5;9377;9428;8562;10745;8425;9584;12923
466;589;106;18;843;3945090800;13069;6560970600;13069;7477;188;0;757351200;13069;2069048200;13069;459277500;13069;1540173600;13069;"Dep_No_priv";49;"M";2020;6;9522;9582;8550;10763;8525;9683;13069
787;452;107;19;1384;3617071900;13275;6093989100;13275;7274;157;3;657065900;13275;1815852200;13275;403388400;13275;1347779100;13275;"Dep_No_priv";49;"M";2020;7;9751;9815;8337;10611;8395;9382;13275
1308;970;1;2;2;3189707400;22016;2042475600;22016;534;410;0;322461900;22016;41650800;22016;1479300;22016;2757300;22016;"Independiente";49;"M";2020;5;20328;17820;10187;1928;9;11;22016
1422;988;0;1;1;3298058600;22431;3913009200;22431;658;430;0;351471100;22431;41781900;22431;1631400;22431;3060300;22431;"Independiente";49;"M";2020;8;20560;18082;10766;1912;11;13;22431
1446;1042;0;2;1;3242696400;22267;3831766900;22267;648;418;0;340045000;22267;40968400;22267;1447100;22267;2453500;22267;"Independiente";49;"M";2020;7;20452;17943;10533;1911;10;11;22267
1407;1049;1;1;0;3212993300;22123;3785685500;22123;565;476;0;334818300;22123;41798900;22123;1466700;22123;2969800;22123;"Independiente";49;"M";2020;6;20330;17786;10391;1913;9;10;22123
6068;4966;4721;480;5597;9698345600;84727;12129537600;84727;29666;2018;62;3934005900;84727;5886370600;84727;905353600;84727;1365506100;84727;"Dep_sec_priv";48;"M";2020;5;82971;78260;81095;82217;8238;8405;84727
5956;5947;2751;587;2594;9930516400;85998;24321363600;85998;31528;1318;17;4365099900;85998;6095546500;85998;907668000;85998;1368782700;85998;"Dep_sec_priv";48;"M";2020;8;84980;78770;83664;84247;8116;8283;85998
6004;6114;3033;569;3128;9827263300;85974;24155081700;85974;30841;1975;23;4287048700;85974;6015187100;85974;882952900;85974;1332466900;85974;"Dep_sec_priv";48;"M";2020;7;84827;78787;83200;83939;7816;7986;85974
5779;5979;3235;503;3326;10240580800;85720;24425171700;85720;30075;1680;17;4254866200;85720;6060393800;85720;964873700;85720;1454118300;85720;"Dep_sec_priv";48;"M";2020;6;84308;78820;82700;83467;8475;8634;85720
1449;1090;0;1;2;3188585000;21694;3811111900;21694;559;503;0;344858700;21694;46218500;21694;2307000;21694;7422100;21694;"Independiente";48;"M";2020;6;19893;17585;10638;1903;8;16;21694
521;618;109;15;870;3821837200;12911;6369520100;12911;7385;182;3;712824600;12911;1973308900;12911;438514400;12911;1483818500;12911;"Dep_No_priv";48;"M";2020;6;9368;9418;8301;10461;8341;9489;12911
810;442;111;19;1304;3534277100;13105;5939691300;13105;7214;156;3;630098600;13105;1770286100;13105;399141900;13105;1330869700;13105;"Dep_No_priv";48;"M";2020;7;9582;9633;8087;10311;8238;9206;13105
604;405;95;22;314;3509847100;12807;5039390300;12807;6982;231;2;639779300;12807;1601980700;12807;392219200;12807;1229404600;12807;"Dep_No_priv";48;"M";2020;5;9248;9296;8362;10499;8268;9423;12807
1295;937;0;2;1;3188419800;21531;2079557000;21531;546;438;0;330952900;21531;43023900;21531;2127700;21531;5300800;21531;"Independiente";48;"M";2020;5;19855;17571;10416;1876;8;16;21531
1486;1056;0;4;3;3274086800;21934;3914531900;21934;639;470;0;365952900;21934;43927300;21934;2503300;21934;4694100;21934;"Independiente";48;"M";2020;8;20035;17723;11014;1893;10;14;21934
1504;1120;0;2;1;3236671900;21819;3865647600;21819;608;462;0;359158900;21819;40329600;21819;1840000;21819;2917300;21819;"Independiente";48;"M";2020;7;19957;17640;10831;1895;6;7;21819
5809;6077;3231;499;3318;10420574100;85475;24660074600;85475;29992;1650;18;4210159900;85475;6115015800;85475;984362900;85475;1482971000;85475;"Dep_sec_priv";47;"M";2020;6;84152;78642;82611;83365;8817;8949;85475
5979;5111;4708;430;5638;9932372600;84522;12277801900;84522;29601;2057;84;3916620600;84522;5925959400;84522;919010800;84522;1385785700;84522;"Dep_sec_priv";47;"M";2020;5;82772;78108;80847;82041;8614;8768;84522
6118;6251;3036;526;3128;10059409000;85817;24415865500;85817;30704;2101;14;4254013000;85817;6145509100;85817;947900200;85817;1428780300;85817;"Dep_sec_priv";47;"M";2020;7;84723;78639;83202;83862;8154;8289;85817
6149;6048;2819;561;2590;10141769400;85945;24588430200;85945;31405;1351;15;4323635700;85945;6213069200;85945;958630300;85945;1444491800;85945;"Dep_sec_priv";47;"M";2020;8;84914;78693;83694;84222;8438;8580;85945
87;67;0;0;0;1298226600;10019;105549300;10019;65;56;0;9968600;10019;4573000;10019;0;10019;0;10019;"Independiente";69;"F";2020;8;9966;634;610;278;0;0;10019
61;96;0;0;0;1310527700;10178;82742700;10178;69;62;0;10272600;10178;5028800;10178;0;10178;0;10178;"Independiente";69;"F";2020;5;10122;675;629;292;0;0;10178
78;95;0;0;0;1310962100;10096;108445300;10096;71;56;0;10232300;10096;4634500;10096;0;10096;0;10096;"Independiente";69;"F";2020;6;10042;650;615;285;0;0;10096
103;86;0;0;0;1309694100;10074;106549400;10074;66;56;0;10198600;10074;4708200;10074;0;10074;0;10074;"Independiente";69;"F";2020;7;10020;645;610;279;0;0;10074
42;42;0;0;0;476608000;3464;17754100;3464;34;23;0;8922100;3464;1529300;3464;0;3464;0;3464;"Independiente";78;"M";2020;6;3444;88;321;58;0;0;3464
33;33;0;0;0;475754400;3433;17993000;3433;33;22;0;8795100;3433;1500200;3433;0;3433;0;3433;"Independiente";78;"M";2020;7;3414;90;314;58;0;0;3433
34;47;0;0;0;531728800;3842;14433300;3842;37;29;0;11397100;3842;1981000;3842;243600;3842;365400;3842;"Independiente";77;"M";2020;5;3820;115;396;76;1;1;3842
48;41;0;0;0;536496600;3827;21782400;3827;46;34;0;11440300;3827;2007100;3827;243600;3827;365400;3827;"Independiente";77;"M";2020;6;3808;116;396;78;1;1;3827
37;43;0;0;0;535785000;3788;21480900;3788;42;31;0;11384700;3788;1963600;3788;243600;3788;365400;3788;"Independiente";77;"M";2020;7;3770;109;376;76;1;1;3788
43;33;0;0;0;530928200;3762;18507900;3762;39;32;0;10165500;3762;1998600;3762;243600;3762;365400;3762;"Independiente";77;"M";2020;8;3742;105;369;78;1;1;3762
6;11;0;1;4;32198200;129;36968400;129;35;3;0;4073200;129;14220000;129;2540400;129;12814000;129;"Dep_No_priv";77;"M";2020;5;111;66;120;96;41;89;129
52;107;74;4;93;264882600;1613;42534600;1613;148;16;0;45556700;1613;133745200;1613;39284100;1613;59186100;1613;"Dep_sec_priv";75;"M";2020;5;1578;416;1474;1539;304;315;1613
84;103;59;5;35;239845500;1511;73625100;1511;150;15;0;45208400;1511;128688600;1511;37248400;1511;56335000;1511;"Dep_sec_priv";75;"M";2020;8;1475;371;1404;1449;272;279;1511
49;61;0;0;0;587146700;4172;23424100;4172;48;28;0;15014400;4172;1550200;4172;0;4172;0;4172;"Independiente";76;"M";2020;6;4135;142;436;92;0;0;4172
50;45;0;0;0;585961500;4102;22585300;4102;52;28;0;13956300;4102;1584800;4102;0;4102;0;4102;"Independiente";76;"M";2020;8;4072;138;415;92;0;0;4102
44;56;0;0;0;592695800;4192;18241000;4192;44;26;0;16184000;4192;1443600;4192;0;4192;0;4192;"Independiente";76;"M";2020;5;4155;147;442;86;0;0;4192
32;52;0;0;0;594292600;4118;21966000;4118;50;27;0;15573300;4118;1558300;4118;0;4118;0;4118;"Independiente";76;"M";2020;7;4086;139;414;91;0;0;4118
161;175;0;0;0;1222135400;7720;121879900;7720;136;74;0;52198000;7720;4072300;7720;0;7720;0;7720;"Independiente";71;"M";2020;7;7559;590;1441;205;0;0;7720
280;294;0;0;0;1731452500;11228;288864100;11228;190;135;0;86693400;11228;9020200;11228;0;11228;1234700;11228;"Independiente";68;"M";2020;5;10899;1852;2757;385;0;4;11228
280;301;0;0;0;1746443200;11132;404931600;11132;203;134;0;90136300;11132;10608400;11132;439000;11132;2318800;11132;"Independiente";68;"M";2020;6;10815;1800;2745;384;1;4;11132
308;284;0;1;0;1737732400;11075;387277100;11075;203;142;0;89549300;11075;7324600;11075;0;11075;0;11075;"Independiente";68;"M";2020;7;10760;1760;2719;374;0;0;11075
90;82;9;7;410;672626100;3063;978438700;3063;2060;40;0;94608800;3063;517950900;3063;74210100;3063;404877800;3063;"Dep_No_priv";68;"M";2020;7;1556;1354;1537;2768;2336;2679;3063
46;68;9;6;54;700716700;3145;758747800;3145;2119;62;0;99096300;3145;466794300;3145;67388900;3145;362402000;3145;"Dep_No_priv";68;"M";2020;5;1628;1374;1641;2861;2374;2783;3145
133;71;12;7;117;680116100;3100;975457100;3100;2033;41;1;96045200;3100;460320800;3100;64818300;3100;356716900;3100;"Dep_No_priv";68;"M";2020;8;1595;1361;1572;2777;2302;2678;3100
48;148;9;6;206;756722800;3128;1070066300;3128;2127;58;0;111209700;3128;618010900;3128;85470100;3128;476569000;3128;"Dep_No_priv";68;"M";2020;6;1611;1368;1620;2840;2360;2762;3128
147;131;25;7;639;1710692400;5614;2498757400;5614;3553;104;0;279997200;5614;992922800;5614;172764500;5614;754627600;5614;"Dep_No_priv";65;"M";2020;7;3588;3345;3463;5086;4234;4873;5614
83;253;25;6;400;1934398200;5730;2774254800;5730;3611;125;0;337078900;5730;1189658900;5730;198790500;5730;896347800;5730;"Dep_No_priv";65;"M";2020;6;3695;3394;3640;5248;4309;5030;5730
85;82;27;7;156;1768027800;5733;2120484300;5733;3564;140;0;285714800;5733;900504500;5733;160495200;5733;679547600;5733;"Dep_No_priv";65;"M";2020;5;3696;3384;3666;5276;4336;5060;5733
191;123;25;8;209;1705617500;5665;2496241400;5665;3431;87;0;280179200;5665;874432400;5665;149166500;5665;662216700;5665;"Dep_No_priv";65;"M";2020;8;3639;3366;3512;5127;4185;4870;5665
49;62;0;0;0;684703100;4699;35307900;4699;56;41;0;18664300;4699;1848400;4699;0;4699;0;4699;"Independiente";75;"M";2020;6;4636;208;602;106;0;0;4699
53;84;0;0;0;685259200;4767;25855200;4767;53;37;0;19946300;4767;1759200;4767;0;4767;0;4767;"Independiente";75;"M";2020;5;4696;219;651;108;0;0;4767
71;57;0;0;0;688247400;4680;35279700;4680;64;39;0;19449800;4680;1899900;4680;0;4680;0;4680;"Independiente";75;"M";2020;7;4614;208;605;107;0;0;4680
74;52;0;0;0;684866400;4654;34485300;4654;63;33;0;18558500;4654;1718100;4654;0;4654;0;4654;"Independiente";75;"M";2020;8;4581;205;597;102;0;0;4654
7338;7268;3603;647;3630;11588785100;99151;28593730200;99151;36349;2601;46;4983414800;99151;7114108450;99151;1033696000;99151;1559467800;99151;"Dep_sec_priv";44;"M";2020;7;97788;91083;96136;96848;9168;9359;99151
6724;6997;3949;587;3868;12053910600;98559;28872366000;98559;35526;2031;33;4931283800;98559;7110969800;98559;1104896100;98559;1666320200;98559;"Dep_sec_priv";44;"M";2020;6;96961;90837;95313;96093;9940;10114;98559
7075;5946;5661;535;6490;11428804500;97554;14385129900;97554;35048;2425;105;4572712600;97554;6928926400;97554;1037858200;97554;1566185300;97554;"Dep_sec_priv";44;"M";2020;5;95488;90395;93468;94726;9649;9838;97554
7468;7191;3232;655;2991;11701132400;99609;28862315100;99609;37210;1641;35;5093769900;99609;7216994250;99609;1046336000;99609;1578391600;99609;"Dep_sec_priv";44;"M";2020;8;98509;91429;97202;97731;9547;9747;99609
155;361;52;5;566;3005610900;7986;4292402300;7986;4839;133;0;562176100;7986;1580442500;7986;301112800;7986;1178094100;7986;"Dep_No_priv";63;"M";2020;6;5745;5442;5495;7143;5863;6712;7986
206;211;43;5;881;2604214400;7798;3801173100;7798;4670;109;0;449152500;7798;1342105700;7798;254714700;7798;1006847100;7798;"Dep_No_priv";63;"M";2020;7;5572;5312;5233;6931;5707;6452;7798
150;181;55;6;278;2690528700;8028;3221845800;8028;4729;147;2;464457700;8028;1228835000;8028;245084700;8028;914417600;8028;"Dep_No_priv";63;"M";2020;5;5794;5480;5564;7216;5870;6725;8028
266;211;45;5;346;2569778400;7838;3751588600;7838;4465;109;0;440626400;7838;1148510200;7838;216488700;7838;855376700;7838;"Dep_No_priv";63;"M";2020;8;5608;5338;5252;6910;5620;6415;7838
565;311;89;12;1461;4383771400;13517;6982979400;13517;7986;212;1;820320500;13517;2151746400;13517;486996200;13517;1614578500;13517;"Dep_No_priv";57;"M";2020;7;10256;10250;9250;11542;9238;10279;13517
346;252;101;8;359;4372844500;13405;5923548500;13405;7736;281;4;828930600;13405;1941082100;13405;463757100;13405;1458888700;13405;"Dep_No_priv";57;"M";2020;5;10118;10120;9463;11722;9315;10531;13405
329;497;93;11;941;5011836500;13477;7850043100;13477;8055;230;1;997007500;13477;2453937500;13477;563260100;13477;1838050300;13477;"Dep_No_priv";57;"M";2020;6;10191;10187;9466;11713;9449;10655;13477
581;314;95;17;585;4392134100;13777;6968143600;13777;7653;214;0;823507900;13777;1888084600;13777;411048700;13777;1383526700;13777;"Dep_No_priv";57;"M";2020;8;10494;10494;9406;11665;9151;10306;13777
832;516;114;19;463;3545602700;13484;5989617100;13484;6933;145;4;631461700;13484;1573607500;13484;359175800;13484;1180998000;13484;"Dep_No_priv";48;"M";2020;8;9908;9949;8294;10436;8194;9266;13484
883;497;128;17;428;3479425300;13454;5990425600;13454;6912;146;1;641034900;13454;1550379200;13454;359014600;13454;1171933800;13454;"Dep_No_priv";47;"M";2020;8;9925;9973;8269;10362;8137;9251;13454
1310;974;0;1;0;3021670800;20560;1893043400;20560;588;393;0;317363300;20560;41348500;20560;1487800;20560;3301600;20560;"Independiente";47;"M";2020;5;18977;16913;10142;1884;9;13;20560
1393;1049;0;1;0;3033561000;20696;3606823100;20696;628;466;0;330600100;20696;42928800;20696;1337600;20696;4316800;20696;"Independiente";47;"M";2020;6;19017;16933;10307;1864;7;12;20696
1500;1119;2;0;1;3064160700;20974;3649771700;20974;645;445;0;339647800;20974;39823600;20974;1338500;20974;2007500;20974;"Independiente";47;"M";2020;7;19236;17159;10531;1850;10;10;20974
1505;1073;1;2;3;3137756000;21089;3747748500;21089;674;485;0;349321700;21089;41798600;21089;1206500;21089;2594900;21089;"Independiente";47;"M";2020;8;19344;17274;10706;1862;8;12;21089
668;438;123;13;322;3499814300;13374;4994034500;13374;7279;233;7;646045500;13374;1631744600;13374;392555900;13374;1237058200;13374;"Dep_No_priv";46;"M";2020;5;9446;9527;8491;10899;8449;9664;13374
581;750;132;13;860;3822625700;13496;6355956900;13496;7688;165;1;730586100;13496;2026290400;13496;443915400;13496;1513217500;13496;"Dep_No_priv";46;"M";2020;6;9597;9684;8439;10891;8559;9757;13496
891;505;127;14;1413;3531994400;13623;5962852800;13623;7554;134;1;639897500;13623;1803330400;13623;405028700;13623;1345053200;13623;"Dep_No_priv";46;"M";2020;7;9742;9831;8155;10686;8429;9406;13623
980;573;139;21;463;3544136800;14097;5979323200;14097;7308;125;1;637944500;14097;1607785400;14097;359516700;14097;1196919000;14097;"Dep_No_priv";46;"M";2020;8;10159;10244;8446;10872;8448;9589;14097
813;461;124;19;1258;3452728000;13017;5953367900;13017;7224;154;3;635240900;13017;1749192100;13017;397984400;13017;1318752900;13017;"Dep_No_priv";47;"M";2020;7;9573;9626;8016;10195;8119;9120;13017
552;661;112;12;843;3719295000;12867;6338638100;12867;7314;186;3;710363200;12867;1926059900;12867;432475900;12867;1457882100;12867;"Dep_No_priv";47;"M";2020;6;9388;9448;8255;10361;8208;9404;12867
594;389;115;14;270;3407166000;12736;5057826200;12736;6895;232;7;638841400;12736;1579008500;12736;396223500;12736;1222860600;12736;"Dep_No_priv";47;"M";2020;5;9234;9281;8302;10373;8132;9317;12736
6344;5347;5082;461;5912;10415215900;89436;12943066000;89436;31670;2111;90;4165682800;89436;6289597100;89436;962389000;89436;1452395100;89436;"Dep_sec_priv";46;"M";2020;5;87576;82815;85665;86836;9134;9290;89436
6810;6473;2935;588;2785;10630282200;91213;26018822900;91213;33565;1362;27;4609617200;91213;6551344900;91213;980786900;91213;1479052600;91213;"Dep_sec_priv";46;"M";2020;8;90165;83723;88929;89432;8882;9021;91213
5910;6445;3525;546;3620;11000159700;90322;26137013900;90322;32135;1824;20;4495714500;90322;6504301100;90322;1046763800;90322;1577904600;90322;"Dep_sec_priv";46;"M";2020;6;88877;83311;87315;88070;9377;9512;90322
6755;6748;3207;551;3490;10528417200;90913;25825790300;90913;32793;2236;20;4519371600;90913;6447977500;90913;953277700;90913;1437359200;90913;"Dep_sec_priv";46;"M";2020;7;89742;83507;88187;88841;8535;8662;90913
1591;1098;0;1;3;3202070000;21685;3852545900;21685;630;447;0;359062000;21685;40164400;21685;193000;21685;932600;21685;"Independiente";46;"M";2020;8;19759;17757;11240;1875;5;8;21685
1578;1185;0;0;1;3122038200;21491;3752100700;21491;597;482;0;346432200;21491;38333900;21491;411800;21491;617400;21491;"Independiente";46;"M";2020;7;19640;17630;10994;1868;5;5;21491
1376;955;0;1;2;3070616400;21121;1983051500;21121;557;468;0;322443900;21121;40387900;21121;861800;21121;1932200;21121;"Independiente";46;"M";2020;5;19448;17439;10549;1897;6;10;21121
1441;1161;0;1;1;3098183600;21319;3713598400;21319;594;533;0;336464200;21319;40925100;21319;644300;21319;2361600;21319;"Independiente";46;"M";2020;6;19543;17502;10789;1891;4;7;21319
7082;6977;3395;617;3455;10985289400;94138;26973272900;94138;34034;2400;33;4635164900;94138;6728688450;94138;995949000;94138;1499596600;94138;"Dep_sec_priv";45;"M";2020;7;92873;86503;91171;91969;8731;8880;94138
6909;6771;3129;622;2952;11177625800;94371;27265794600;94371;34976;1542;41;4731778500;94371;6825180350;94371;1022693200;94371;1539769000;94371;"Dep_sec_priv";45;"M";2020;8;93251;86713;91944;92544;9171;9323;94371
6555;5690;5302;541;6044;10865777800;92485;13548072800;92485;32803;2293;81;4263236100;92485;6568919200;92485;1012588900;92485;1524893800;92485;"Dep_sec_priv";45;"M";2020;5;90522;85611;88539;89780;9273;9432;92485
6374;6632;3761;571;3753;11460444200;93395;27244399800;93395;33209;1896;39;4577000300;93395;6730840300;93395;1071948800;93395;1613541600;93395;"Dep_sec_priv";45;"M";2020;6;91828;86096;90135;90965;9511;9657;93395
67;113;64;9;40;233922400;2272;125925700;2272;93;14;1;26662500;2272;105084300;2272;21550800;2272;32458200;2272;"Dep_sec_priv";71;"F";2020;6;2234;729;2117;2167;494;499;2272
58;73;75;8;65;235674400;2280;88133200;2280;113;20;0;27081600;2280;106630900;2280;21644200;2280;32597800;2280;"Dep_sec_priv";71;"F";2020;5;2246;738;2124;2186;510;516;2280
72;98;55;9;19;224261800;2196;117821600;2196;92;11;1;26235200;2196;101108500;2196;20236700;2196;30846500;2196;"Dep_sec_priv";71;"F";2020;8;2171;698;2060;2109;486;493;2196
60;103;54;11;30;226500000;2224;121543200;2224;89;12;0;26172100;2224;101968700;2224;20471600;2224;30838700;2224;"Dep_sec_priv";71;"F";2020;7;2194;717;2075;2131;484;489;2224
184;205;0;0;0;1966561100;14351;440828300;14351;174;114;0;35267300;14351;11380000;14351;0;14351;0;14351;"Independiente";64;"F";2020;6;14141;2155;1755;637;0;0;14351
200;184;0;0;0;1969055200;14284;442202800;14284;157;114;0;35405100;14284;11735900;14284;0;14284;0;14284;"Independiente";64;"F";2020;7;14079;2137;1742;629;0;0;14284
164;215;0;0;0;1976727000;14461;325664300;14461;159;125;0;34594400;14461;11722200;14461;164900;14461;247200;14461;"Independiente";64;"F";2020;5;14253;2207;1768;644;2;2;14461
189;163;0;0;0;1960270200;14208;437486400;14208;156;116;0;35954900;14208;10943600;14208;0;14208;0;14208;"Independiente";64;"F";2020;8;13998;2112;1761;619;0;0;14208
27;60;23;5;39;156986200;908;20966400;908;81;10;2;27463300;908;74367800;908;18692600;908;28412300;908;"Dep_sec_priv";78;"M";2020;5;893;204;837;865;169;175;908
24;53;22;3;35;159054500;876;41592400;876;64;15;1;28352900;876;74679200;876;18745500;876;28492200;876;"Dep_sec_priv";78;"M";2020;6;865;192;810;832;152;158;876
38;52;24;4;21;155143900;874;42368400;874;65;14;1;30014600;874;73390900;874;18532300;874;28198400;874;"Dep_sec_priv";78;"M";2020;7;862;194;805;829;147;154;874
28;55;23;4;16;151834900;857;38494600;857;70;5;1;29648600;857;76586000;857;19929400;857;30238200;857;"Dep_sec_priv";78;"M";2020;8;847;184;800;821;148;154;857
44;68;49;6;29;194423900;1228;57719700;1228;87;15;0;36121500;1228;93638200;1228;22339200;1228;34937100;1228;"Dep_sec_priv";76;"M";2020;7;1199;289;1124;1158;196;199;1228
41;71;49;8;58;208830000;1292;30137800;1292;99;21;0;36629000;1292;107030900;1292;28610900;1292;44327900;1292;"Dep_sec_priv";76;"M";2020;5;1264;316;1172;1230;228;231;1292
49;83;46;8;15;194203900;1219;57139200;1219;85;13;0;36908600;1219;93951600;1219;22825000;1219;35691900;1219;"Dep_sec_priv";76;"M";2020;8;1189;291;1125;1155;202;205;1219
49;87;43;7;39;199260600;1262;57417700;1262;83;6;0;36710800;1262;104645300;1262;27581200;1262;42799300;1262;"Dep_sec_priv";76;"M";2020;6;1235;309;1153;1197;215;218;1262
63;148;101;7;113;286641900;2038;67282400;2038;196;23;0;58674300;2038;140937300;2038;34818200;2038;53081600;2038;"Dep_sec_priv";74;"M";2020;5;1982;582;1845;1941;361;371;2038
89;145;80;8;61;268976100;1942;119974100;1942;156;26;0;57430100;1942;132595400;1942;32179700;1942;48526600;1942;"Dep_sec_priv";74;"M";2020;7;1885;552;1748;1825;298;308;1942
