ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
102;62;13;5;125;631755100;2807;910118900;2807;2045;77;0;83749100;2807;444579100;2807;62010000;2807;346411200;2807;"Dep_No_priv";69;"M";2021;8;1358;1090;1422;2582;2148;2513;2807
360;317;0;0;0;1755067900;10541;323924800;10541;231;142;0;99035400;10541;8373400;10541;0;10541;411100;10541;"Independiente";69;"M";2021;8;10185;1346;2745;382;0;2;10541
269;250;0;0;0;1763663100;10644;347450800;10644;243;127;0;95708200;10644;8781300;10644;0;10644;1109400;10644;"Independiente";69;"M";2021;5;10308;1450;2656;381;0;4;10644
302;267;0;0;0;1755760900;10595;343876300;10595;239;132;0;95003600;10595;10641800;10595;454300;10595;2454300;10595;"Independiente";69;"M";2021;6;10266;1417;2679;388;1;4;10595
343;281;0;0;0;1749675700;10567;331202800;10567;230;130;0;98145600;10567;7173200;10567;0;10567;0;10567;"Independiente";69;"M";2021;7;10226;1386;2723;383;0;0;10567
144;187;37;13;2768;1974465300;6525;2817050100;6525;4617;168;0;333096300;6525;1236121400;6525;203547200;6525;929015600;6525;"Dep_No_priv";65;"M";2021;7;3878;3514;3872;6065;5026;5720;6525
84;125;36;12;159;2035415700;6712;2892316600;6712;4582;115;0;351101400;6712;1110841700;6712;187799800;6712;832256300;6712;"Dep_No_priv";65;"M";2021;5;4038;3629;4054;6250;5102;5857;6712
110;253;34;9;2291;2230290500;6679;3154793900;6679;4663;111;0;397460500;6679;1432412700;6679;233404500;6679;1076413300;6679;"Dep_No_priv";65;"M";2021;6;4004;3611;4023;6212;5084;5840;6679
185;130;27;14;329;1964710100;6519;2788116500;6519;4512;188;0;334040100;6519;1060511700;6519;174525300;6519;794999900;6519;"Dep_No_priv";65;"M";2021;8;3896;3494;3926;6072;5002;5750;6519
489;676;240;48;247;1113502400;8538;794300800;8538;1308;68;0;355003100;8538;590990500;8538;129291900;8538;195514200;8538;"Dep_sec_priv";68;"M";2021;5;8442;3080;8237;8308;1110;1132;8538
580;704;219;44;220;1119023100;8510;794760200;8510;1285;53;1;355750300;8510;597160400;8510;134218700;8510;203024100;8510;"Dep_sec_priv";68;"M";2021;6;8415;3048;8203;8263;1081;1102;8510
684;662;169;54;131;1121783800;8547;766485900;8547;1293;75;1;361801800;8547;609820100;8547;138394000;8547;209176600;8547;"Dep_sec_priv";68;"M";2021;8;8453;2942;8295;8319;1103;1129;8547
670;682;185;47;222;1101780600;8526;769925000;8526;1276;74;1;358658400;8526;596571400;8526;131922600;8526;199640400;8526;"Dep_sec_priv";68;"M";2021;7;8426;3002;8253;8296;1061;1084;8526
58;53;0;0;0;678856000;4444;28130600;4444;61;38;0;19883700;4444;3252000;4444;678900;4444;1018400;4444;"Independiente";76;"M";2021;5;4380;158;569;107;1;1;4444
82;75;0;0;0;678442600;4369;26419500;4369;51;37;0;20793600;4369;2176800;4369;0;4369;0;4369;"Independiente";76;"M";2021;8;4304;147;570;104;0;0;4369
79;79;0;0;0;676994700;4403;27640800;4403;66;36;0;20909300;4403;2114600;4403;0;4403;0;4403;"Independiente";76;"M";2021;7;4338;153;573;105;0;0;4403
63;72;0;0;0;668135400;4432;27852200;4432;60;37;0;18933900;4432;2017500;4432;0;4432;0;4432;"Independiente";76;"M";2021;6;4366;156;567;105;0;0;4432
223;288;119;30;104;550709800;4349;292891900;4349;508;27;0;155880300;4349;291711300;4349;63544600;4349;96061800;4349;"Dep_sec_priv";71;"M";2021;5;4294;1240;4151;4193;582;601;4349
288;379;110;22;110;553018500;4389;292161500;4389;491;32;0;156690800;4389;289603500;4389;62820300;4389;95335200;4389;"Dep_sec_priv";71;"M";2021;6;4331;1247;4175;4213;561;581;4389
128;208;44;6;219;2891577600;8653;4239911200;8653;5688;183;0;518642600;8653;1404165500;8653;267557200;8653;1041584400;8653;"Dep_No_priv";63;"M";2021;5;5909;5562;5831;8027;6431;7347;8653
415;228;83;28;744;4573893500;13257;7131447900;13257;8580;429;2;880113800;13257;2031966800;13257;431805100;13257;1480350900;13257;"Dep_No_priv";58;"M";2021;8;9641;9642;9369;12047;9524;10732;13257
245;249;91;24;363;4556833800;13342;7180592500;13342;8529;275;0;888341800;13342;2075796000;13342;460286900;13342;1531244900;13342;"Dep_No_priv";58;"M";2021;5;9715;9706;9417;12115;9483;10682;13342
276;452;88;24;3438;5132198100;13352;7871082500;13352;8765;270;0;1020456800;13352;2645405600;13352;570487200;13352;1946716200;13352;"Dep_No_priv";58;"M";2021;6;9719;9718;9403;12112;9605;10816;13352
344;337;96;21;4222;4547027600;13188;7080203800;13188;8740;340;3;853627000;13188;2334525200;13188;495642400;13188;1708765800;13188;"Dep_No_priv";58;"M";2021;7;9585;9580;9221;11962;9526;10629;13188
367;575;83;30;3521;3967276300;12618;6574360900;12618;7956;192;2;754094200;12618;2164602500;12618;477651700;12618;1614051300;12618;"Dep_No_priv";49;"M";2021;6;8808;8893;8432;10985;8549;9665;12618
457;486;109;24;4091;3649920600;12450;6105756200;12450;7919;243;0;668418400;12450;1927921100;12450;428921300;12450;1430602700;12450;"Dep_No_priv";49;"M";2021;7;8669;8753;8260;10877;8476;9476;12450
561;361;69;22;594;3646978400;12519;6125416100;12519;7837;315;2;685938600;12519;1697118300;12519;381838100;12519;1258774400;12519;"Dep_No_priv";49;"M";2021;8;8691;8785;8442;10980;8525;9637;12519
400;342;92;20;321;3677918500;12611;6280461800;12611;7707;192;3;689504900;12611;1738468200;12611;417083500;12611;1321634300;12611;"Dep_No_priv";49;"M";2021;5;8799;8872;8460;11000;8484;9597;12611
1453;1136;0;5;0;3415216800;21842;4119721600;21842;711;424;0;396236500;21842;48147100;21842;1132300;21842;3979300;21842;"Independiente";48;"M";2021;6;19982;18061;11557;2031;5;9;21842
1563;1159;0;3;1;3419964300;21935;4131188700;21935;728;408;0;398610300;21935;45018700;21935;820200;21935;1441200;21935;"Independiente";48;"M";2021;7;20030;18160;11686;2049;7;8;21935
1322;1065;0;2;0;3364076900;21703;4048576300;21703;715;440;0;390412700;21703;44317800;21703;646600;21703;1950300;21703;"Independiente";48;"M";2021;5;19851;17907;11444;2034;5;8;21703
1686;1216;0;1;0;3475874900;22059;4210671500;22059;739;407;0;407097100;22059;46457600;22059;573800;22059;2530400;22059;"Independiente";48;"M";2021;8;20129;18292;11891;2064;7;13;22059
702;406;84;21;588;3658721100;12721;6171154700;12721;7840;331;3;711339600;12721;1667009900;12721;378627200;12721;1234761100;12721;"Dep_No_priv";47;"M";2021;8;8944;9048;8666;11034;8367;9596;12721
398;397;95;26;317;3662847700;12756;6328077000;12756;7595;197;5;712355900;12756;1705966200;12756;421709500;12756;1305143600;12756;"Dep_No_priv";47;"M";2021;5;8980;9085;8658;11030;8327;9557;12756
390;651;90;27;3434;3996581400;12737;6644432800;12737;7950;197;2;793290500;12737;2118628300;12737;482537900;12737;1589554400;12737;"Dep_No_priv";47;"M";2021;6;8984;9112;8614;11038;8454;9676;12737
520;521;120;25;4022;3657317700;12571;6152466500;12571;7891;270;2;692883800;12571;1880889500;12571;424574400;12571;1397760200;12571;"Dep_No_priv";47;"M";2021;7;8857;8975;8402;10888;8329;9395;12571
379;394;107;22;312;3553161400;12359;6225779200;12359;7346;223;2;687702400;12359;1652452800;12359;404485600;12359;1278567100;12359;"Dep_No_priv";48;"M";2021;5;8758;8862;8442;10658;8166;9355;12359
399;616;101;21;3326;3847558000;12366;6533913000;12366;7694;213;1;751330400;12366;2038014700;12366;451791200;12366;1532774800;12366;"Dep_No_priv";48;"M";2021;6;8775;8894;8431;10670;8231;9437;12366
491;539;152;17;3849;3545184800;12175;6053956600;12175;7639;252;3;667472200;12175;1856341100;12175;408522400;12175;1380976600;12175;"Dep_No_priv";48;"M";2021;7;8640;8750;8221;10531;8139;9209;12175
656;350;97;12;568;3551502800;12319;6095517200;12319;7583;342;2;688805100;12319;1638953600;12319;371746700;12319;1221107500;12319;"Dep_No_priv";48;"M";2021;8;8731;8829;8468;10680;8211;9403;12319
7410;6570;2156;673;3411;11661989500;93367;28295116100;93367;36356;1411;30;5169017700;93367;7198059300;93367;1089843500;93367;1643314200;93367;"Dep_sec_priv";47;"M";2021;8;92938;85072;91845;92147;8922;9049;93367
7043;6564;2334;644;4654;11526757700;92566;27917747100;92566;35756;1745;24;5029795200;92566;7140791500;92566;1107094300;92566;1669088200;92566;"Dep_sec_priv";47;"M";2021;7;92099;84247;90915;91275;8608;8731;92566
6734;6462;2812;638;4801;11916675000;92003;28071086700;92003;35174;1253;25;4971409600;92003;7114378500;92003;1168008700;92003;1758988000;92003;"Dep_sec_priv";47;"M";2021;6;91498;83852;90316;90682;9136;9258;92003
5616;6429;3337;616;5380;11337205100;91601;27567281400;91601;35125;1383;12;4905109100;91601;6973541100;91601;1059076900;91601;1595754700;91601;"Dep_sec_priv";47;"M";2021;5;91050;83688;89747;90285;8762;8892;91601
1534;1216;1;1;0;3497416100;22301;4250824500;22301;674;429;0;410556300;22301;46394900;22301;634700;22301;2908600;22301;"Independiente";47;"M";2021;6;20368;18547;12050;2023;7;11;22301
1431;1166;0;1;1;3473962200;22218;4218430000;22218;667;451;0;404091900;22218;46289300;22218;449300;22218;1777700;22218;"Independiente";47;"M";2021;5;20301;18489;11920;2063;7;11;22218
1668;1290;1;2;1;3494992200;22403;4258084700;22403;691;445;0;411086400;22403;44286800;22403;423400;22403;634900;22403;"Independiente";47;"M";2021;7;20408;18629;12217;2031;5;5;22403
1709;1310;0;1;1;3563595800;22544;4347889800;22544;711;453;1;418865900;22544;46992500;22544;511300;22544;2004700;22544;"Independiente";47;"M";2021;8;20555;18813;12396;2076;7;12;22544
7782;7049;2188;665;3685;12388040000;97072;29872249400;97072;38146;1385;29;5373225900;97072;7578099400;97072;1157874100;97072;1742678200;97072;"Dep_sec_priv";46;"M";2021;8;96624;88577;95552;95867;9345;9483;97072
7308;6842;2352;662;4909;12186185200;96220;29439630400;96220;37474;1842;40;5218372400;96220;7444743100;96220;1136751600;96220;1712376400;96220;"Dep_sec_priv";46;"M";2021;7;95764;87783;94569;94918;8950;9091;96220
6061;6709;3332;688;5613;11977420900;95226;29047012700;95226;36636;1489;37;5085170100;95226;7351460800;95226;1126104800;95226;1695218900;95226;"Dep_sec_priv";46;"M";2021;5;94687;87116;93304;93918;9119;9257;95226
7037;6768;2811;677;5148;12582042700;95599;29564311900;95599;36749;1343;39;5173469900;95599;7458148700;95599;1221059200;95599;1838196100;95599;"Dep_sec_priv";46;"M";2021;6;95122;87244;93950;94338;9489;9645;95599
1533;1163;1;1;1;3545960900;22810;4303232500;22810;723;463;1;435416800;22810;43761200;22810;401100;22810;805800;22810;"Independiente";46;"M";2021;5;20768;18936;12539;2135;6;7;22810
1608;1270;0;1;2;3565633800;22961;4328639300;22961;742;448;0;441724300;22961;45141000;22961;354500;22961;1754600;22961;"Independiente";46;"M";2021;6;20889;19071;12764;2133;6;9;22961
1834;1317;0;0;1;3672281400;23206;4464952200;23206;738;483;0;459763500;23206;46257800;23206;406000;23206;1413900;23206;"Independiente";46;"M";2021;8;21110;19351;13098;2159;5;9;23206
1750;1334;1;1;3;3607457500;23056;4385814400;23056;734;443;0;449258000;23056;44788300;23056;380000;23056;1121500;23056;"Independiente";46;"M";2021;7;20965;19169;12955;2147;6;8;23056
42;48;13;2;17;141689700;771;27682700;771;62;8;0;27927300;771;66995700;771;16836600;771;25832300;771;"Dep_sec_priv";79;"M";2021;7;766;124;740;751;119;122;771
55;39;12;2;10;147802500;778;33412700;778;59;8;0;29536900;778;69554800;778;17648600;778;27050300;778;"Dep_sec_priv";79;"M";2021;8;771;127;749;755;130;133;778
23;36;14;2;16;142237600;768;26503600;768;57;5;0;26870000;768;66951900;768;17515000;768;26564500;768;"Dep_sec_priv";79;"M";2021;5;760;124;737;748;129;133;768
43;50;12;3;17;144348000;779;26573000;779;54;6;0;26292200;779;67131700;779;17611400;779;26994500;779;"Dep_sec_priv";79;"M";2021;6;773;127;744;757;127;130;779
41;40;0;0;0;507764300;3537;12695500;3537;36;26;0;10975200;3537;1240000;3537;0;3537;0;3537;"Independiente";78;"M";2021;7;3509;81;374;70;0;0;3537
36;33;0;0;0;511859100;3537;12476900;3537;44;28;0;11204500;3537;1221200;3537;0;3537;0;3537;"Independiente";78;"M";2021;6;3512;79;369;71;0;0;3537
52;52;0;0;0;507399300;3522;12474100;3522;44;21;0;11125100;3522;1251900;3522;0;3522;0;3522;"Independiente";78;"M";2021;8;3490;81;385;72;0;0;3522
50;75;22;6;16;187219900;1087;44694900;1087;92;12;0;36170200;1087;101024100;1087;28688200;1087;44597300;1087;"Dep_sec_priv";77;"M";2021;5;1076;203;1030;1046;173;177;1087
62;64;21;6;19;181356700;1056;38482400;1056;85;8;0;35428700;1056;98901800;1056;29412100;1056;44882900;1056;"Dep_sec_priv";77;"M";2021;8;1044;191;1009;1017;170;172;1056
44;72;23;6;26;174835500;1051;36416200;1051;77;10;0;34928600;1051;96935400;1051;28138100;1051;42974900;1051;"Dep_sec_priv";77;"M";2021;7;1039;189;998;1012;154;157;1051
63;72;22;5;25;183847200;1080;40916900;1080;73;14;0;35474000;1080;98644700;1080;28591600;1080;43731900;1080;"Dep_sec_priv";77;"M";2021;6;1066;195;1020;1035;166;170;1080
92;104;38;8;39;248958100;1716;89848000;1716;168;14;0;55661900;1716;127541500;1716;29921700;1716;46101700;1716;"Dep_sec_priv";75;"M";2021;7;1685;349;1621;1647;237;248;1716
83;136;39;9;42;254748300;1749;90697900;1749;173;11;0;54651900;1749;130530000;1749;31088500;1749;47824000;1749;"Dep_sec_priv";75;"M";2021;6;1725;360;1656;1685;257;267;1749
80;122;43;8;25;262384900;1778;93115200;1778;168;12;0;57558600;1778;132519700;1778;31908400;1778;48921200;1778;"Dep_sec_priv";75;"M";2021;5;1747;371;1697;1717;266;274;1778
122;106;40;10;17;251195800;1737;90252700;1737;183;14;0;57407100;1737;130266100;1737;30236900;1737;46688200;1737;"Dep_sec_priv";75;"M";2021;8;1716;349;1648;1675;252;262;1737
137;133;36;8;30;366654200;2157;118911400;2157;219;19;0;77654100;2157;173389900;2157;47912500;2157;73265600;2157;"Dep_sec_priv";74;"M";2021;8;2141;469;2086;2097;345;355;2157
113;159;32;8;66;362289500;2174;124672400;2174;207;9;0;76909400;2174;170925300;2174;46960800;2174;71474600;2174;"Dep_sec_priv";74;"M";2021;6;2154;490;2088;2110;330;339;2174
93;138;42;9;30;369845900;2181;126774900;2181;221;9;0;78933400;2181;202591200;2181;62274400;2181;94761500;2181;"Dep_sec_priv";74;"M";2021;5;2158;501;2092;2116;350;359;2181
114;127;40;3;60;362795900;2140;123120400;2140;217;20;0;77009100;2140;170464500;2140;46737700;2140;71528400;2140;"Dep_sec_priv";74;"M";2021;7;2118;478;2054;2068;322;333;2140
248;205;0;0;0;1350034600;8137;147212100;8137;200;94;0;75698000;8137;5767800;8137;74900;8137;621500;8137;"Independiente";71;"M";2021;8;7925;675;1807;270;2;4;8137
211;202;0;0;1;1364874100;8153;151354500;8153;193;100;0;74023200;8153;6147800;8153;57300;8153;1110100;8153;"Independiente";71;"M";2021;6;7965;707;1780;268;1;3;8153
224;176;0;0;1;1354550900;8131;147854500;8131;211;95;0;73537200;8131;5347500;8131;57300;8131;85900;8131;"Independiente";71;"M";2021;7;7935;692;1787;266;1;1;8131
197;179;0;1;1;1351163800;8195;154019500;8195;189;97;0;72719400;8195;5411300;8195;57300;8195;612700;8195;"Independiente";71;"M";2021;5;8000;720;1764;264;1;3;8195
301;296;106;28;90;546736800;4323;286462700;4323;495;43;0;157414200;4323;289260700;4323;63019600;4323;95281500;4323;"Dep_sec_priv";71;"M";2021;7;4265;1206;4129;4166;558;577;4323
314;304;91;25;75;561610500;4335;288892300;4335;514;45;0;161705800;4335;292925400;4335;64022900;4335;96752000;4335;"Dep_sec_priv";71;"M";2021;8;4288;1186;4155;4196;584;600;4335
112;116;0;0;0;941547600;5867;48441200;5867;86;51;0;34795000;5867;2540300;5867;0;5867;0;5867;"Independiente";74;"M";2021;5;5760;261;974;140;0;0;5867
118;95;0;0;0;947439000;5753;43687000;5753;97;49;0;37149700;5753;2298700;5753;0;5753;0;5753;"Independiente";74;"M";2021;8;5635;233;986;140;0;0;5753
112;101;0;0;0;936999600;5769;45290700;5769;94;45;0;35999600;5769;2297800;5769;0;5769;0;5769;"Independiente";74;"M";2021;7;5652;242;984;139;0;0;5769
114;112;0;0;0;937769000;5801;46320400;5801;85;50;0;34520000;5801;2577900;5801;0;5801;0;5801;"Independiente";74;"M";2021;6;5694;245;981;140;0;0;5801
148;214;50;12;65;405538000;2694;145866300;2694;279;18;0;93194800;2694;213627500;2694;54341800;2694;82352000;2694;"Dep_sec_priv";73;"M";2021;6;2649;636;2579;2599;390;401;2694
130;182;54;8;46;411665200;2700;152934600;2700;295;21;0;95493400;2700;222356800;2700;57350500;2700;86672400;2700;"Dep_sec_priv";73;"M";2021;5;2650;662;2583;2611;406;416;2700
63;148;15;8;1733;1345711400;4540;1931172200;4540;3248;75;0;229689100;4540;1002079600;4540;145453100;4540;760957800;4540;"Dep_No_priv";67;"M";2021;6;2473;2182;2514;4239;3520;4062;4540
54;90;14;9;89;1261364200;4576;1799779800;4576;3212;69;0;206055200;4576;765362100;4576;118088500;4576;580797800;4576;"Dep_No_priv";67;"M";2021;5;2510;2206;2535;4267;3538;4076;4576
130;86;22;9;212;1238243500;4453;1779417500;4453;3172;125;0;198249000;4453;736371700;4453;111560800;4453;560127000;4453;"Dep_No_priv";67;"M";2021;8;2418;2128;2454;4136;3457;3989;4453
101;134;32;8;2083;1243561900;4462;1795976300;4462;3226;88;0;196780000;4462;852403800;4462;132220000;4462;649712400;4462;"Dep_No_priv";67;"M";2021;7;2413;2148;2439;4158;3498;4007;4462
113;182;40;7;2487;1625458000;5533;2348690500;5533;3972;117;1;267184600;5533;1063496100;5533;178030300;5533;809026900;5533;"Dep_No_priv";66;"M";2021;7;3132;2819;3137;5163;4312;4952;5533
142;85;30;9;255;1623861100;5502;2342893000;5502;3899;161;0;269098900;5502;909610400;5502;151449000;5502;692598400;5502;"Dep_No_priv";66;"M";2021;8;3133;2793;3170;5147;4272;4949;5502
75;104;29;7;101;1657527500;5698;2378024500;5698;3943;89;0;282925200;5698;945826400;5698;158502700;5698;717598000;5698;"Dep_No_priv";66;"M";2021;5;3264;2906;3270;5316;4373;5060;5698
76;197;25;5;2061;1807590200;5657;2578174700;5657;3980;94;0;319394700;5657;1234565500;5657;199481200;5657;938143400;5657;"Dep_No_priv";66;"M";2021;6;3234;2886;3237;5275;4357;5040;5657
193;154;0;0;0;1232203000;7292;101182600;7292;140;71;0;59477000;7292;3845500;7292;0;7292;0;7292;"Independiente";72;"M";2021;8;7128;456;1468;193;0;0;7292
168;178;1;0;0;1223499100;7358;102796300;7358;140;70;0;55632600;7358;3850300;7358;0;7358;0;7358;"Independiente";72;"M";2021;6;7194;469;1476;195;0;0;7358
166;154;1;0;0;1216173800;7407;105789500;7407;141;65;0;54330200;7407;3784900;7407;0;7407;0;7407;"Independiente";72;"M";2021;5;7252;476;1470;193;0;0;7407
204;174;0;0;0;1227204700;7328;101921700;7328;132;71;0;58139900;7328;3949600;7328;0;7328;0;7328;"Independiente";72;"M";2021;7;7164;468;1488;197;0;0;7328
223;201;48;10;464;2755877300;8244;4011194300;8244;5539;282;0;478291200;8244;1319448500;8244;242580300;8244;981815500;8244;"Dep_No_priv";63;"M";2021;8;5532;5176;5498;7635;6202;7101;8244
166;328;70;8;3008;2809105000;8361;4084429000;8361;5780;240;1;479833200;8361;1541909000;8361;284028000;8361;1144258000;8361;"Dep_No_priv";63;"M";2021;7;5627;5294;5534;7738;6300;7148;8361
129;356;49;6;2513;3181928100;8580;4582775800;8580;5852;157;0;589508400;8580;1805891300;8580;337023400;8580;1351161600;8580;"Dep_No_priv";63;"M";2021;6;5827;5471;5765;7942;6412;7322;8580
8051;7442;2314;679;3783;12983133800;102207;31654113300;102207;40547;1591;45;5744911300;102207;7993461900;102207;1175800400;102207;1772618500;102207;"Dep_sec_priv";45;"M";2021;8;101786;93391;100673;101010;9626;9790;102207
7642;7369;2514;655;5242;12887859400;101509;31332209600;101509;39989;2037;35;5596991400;101509;7964555300;101509;1210286100;101509;1824796300;101509;"Dep_sec_priv";45;"M";2021;7;101047;92704;99833;100200;9366;9532;101509
7394;7264;3107;645;5414;13346483100;101106;31527681100;101106;39338;1460;37;5535048500;101106;7940119000;101106;1279693800;101106;1929483300;101106;"Dep_sec_priv";45;"M";2021;6;100576;92308;99326;99734;9991;10160;101106
6402;7104;3581;643;5869;12755359100;100697;30998319100;100697;39239;1583;41;5447665200;100697;7774838600;100697;1162604500;100697;1752867400;100697;"Dep_sec_priv";45;"M";2021;5;100144;92228;98776;99360;9640;9802;100697
1789;1390;0;2;0;3870722100;23999;4729169500;23999;797;552;1;461899600;23999;52639500;23999;341200;23999;3565000;23999;"Independiente";44;"M";2021;6;21869;20141;13857;2345;3;8;23999
6749;7483;3718;720;6161;13341857500;105109;32708257600;105109;41360;1799;45;5655595300;105109;8234873900;105109;1217934500;105109;1834459000;105109;"Dep_sec_priv";44;"M";2021;5;104538;96405;103167;103748;9966;10098;105109
8793;7902;2419;769;4080;13730160700;106944;33555347100;106944;42845;1761;42;5968822000;106944;8487297400;106944;1251946500;106944;1885066600;106944;"Dep_sec_priv";44;"M";2021;8;106474;97912;105324;105676;10172;10302;106944
8414;8021;2599;745;5474;13569467700;106282;33113366800;106282;42205;2175;56;5810056700;106282;8374695700;106282;1253589500;106282;1888949300;106282;"Dep_sec_priv";44;"M";2021;7;105765;97191;104505;104914;9816;9948;106282
7760;7632;3166;757;5689;14024712500;105493;33272488200;105493;41309;1551;45;5747010900;105493;8379786400;105493;1341028500;105493;2018068900;105493;"Dep_sec_priv";44;"M";2021;6;104952;96502;103700;104112;10464;10582;105493
7414;8173;4164;728;6440;13701355000;112376;34207071000;112376;44392;1919;58;6036038100;112376;8596738700;112376;1208588700;112376;1821366000;112376;"Dep_sec_priv";43;"M";2021;5;111732;103217;110370;110960;10244;10400;112376
9453;8532;2543;773;4291;14090383600;114387;35166651100;114387;45838;1893;76;6372363500;114387;8869474000;114387;1231139100;114387;1855405600;114387;"Dep_sec_priv";43;"M";2021;8;113880;104813;112690;113046;10343;10507;114387
9042;8606;2843;771;5783;13894769200;113674;34657810600;113674;45169;2471;58;6198535500;113674;8714549600;113674;1218620300;113674;1836991600;113674;"Dep_sec_priv";43;"M";2021;7;113110;104069;111816;112238;9965;10133;113674
8700;8395;3439;747;5986;14343921700;112976;34761153000;112976;44232;1721;70;6123432800;112976;8764424100;112976;1336151100;112976;2012912400;112976;"Dep_sec_priv";43;"M";2021;6;112371;103504;111103;111513;10658;10825;112976
680;625;156;18;4075;4267148300;14145;7030033000;14145;8588;316;5;797473400;14145;2112787100;14145;490445800;14145;1533052600;14145;"Dep_No_priv";43;"M";2021;7;10306;10341;9798;12112;9081;10276;14145
905;501;110;18;625;4246595600;14420;7018890600;14420;8458;378;6;796989400;14420;1846176200;14420;430125500;14420;1339476800;14420;"Dep_No_priv";43;"M";2021;8;10460;10488;10151;12313;9172;10545;14420
529;830;113;27;3585;4615789800;14344;7531939800;14344;8585;272;3;866508000;14344;2241222700;14344;520934100;14344;1660065800;14344;"Dep_No_priv";43;"M";2021;6;10475;10510;10044;12275;9202;10587;14344
2101;1569;0;3;2;3985354700;24713;4874861200;24713;882;483;1;498445100;24713;54306300;24713;1271400;24713;3244300;24713;"Independiente";43;"M";2021;8;22464;20728;14831;2400;7;13;24713
1719;1339;1;1;1;3868130800;24247;4713713000;24247;800;537;0;473957800;24247;52389500;24247;927700;24247;3075500;24247;"Independiente";43;"M";2021;5;22064;20287;14221;2361;4;10;24247
1895;1485;0;6;2;3901339600;24453;4771867800;24453;819;494;0;490212700;24453;50598900;24453;1279400;24453;2051700;24453;"Independiente";43;"M";2021;7;22224;20494;14562;2362;7;10;24453
1749;1464;0;1;0;3895566400;24341;4756108200;24341;822;510;0;480504500;24341;53908700;24341;939700;24341;4641400;24341;"Independiente";43;"M";2021;6;22153;20413;14402;2342;6;14;24341
1881;1424;0;2;2;4126525700;26014;5056832400;26014;901;603;0;503738500;26014;53225700;26014;176800;26014;965200;26014;"Independiente";42;"M";2021;5;23660;21899;15449;2611;3;7;26014
1906;1546;0;4;0;4196647500;26183;5149513800;26183;934;551;0;515308100;26183;55237500;26183;295000;26183;1515100;26183;"Independiente";42;"M";2021;6;23766;22049;15723;2626;4;8;26183
2217;1705;0;1;0;4298859500;26550;5284461300;26550;918;554;0;539963500;26550;57117900;26550;193900;26550;1272300;26550;"Independiente";42;"M";2021;8;24136;22428;16157;2682;6;10;26550
2141;1595;1;1;1;4222687500;26370;5184641300;26370;919;554;0;528924400;26370;54808200;26370;315100;26370;542400;26370;"Independiente";42;"M";2021;7;23926;22200;15937;2651;6;8;26370
1997;1566;0;2;0;3957980300;24282;4856781900;24282;792;508;1;479900700;24282;52043400;24282;328900;24282;2091600;24282;"Independiente";44;"M";2021;8;22100;20434;14282;2403;1;7;24282
9302;9064;3778;866;6726;15509902000;123162;37909427600;123162;49075;1967;89;6639718300;123162;9493681700;123162;1392220200;123162;2097458600;123162;"Dep_sec_priv";42;"M";2021;6;122500;112911;121133;121636;11697;11890;123162
10499;9367;2901;821;4846;15164858100;124965;38312258400;124965;50824;2141;69;6927178000;124965;9641252800;124965;1286307800;124965;1938990200;124965;"Dep_sec_priv";42;"M";2021;8;124386;114621;123114;123531;11251;11440;124965
7988;8881;4534;834;7243;14676078900;122622;37189893400;122622;48872;2009;83;6519240400;122622;9310138700;122622;1237633200;122622;1865046300;122622;"Dep_sec_priv";42;"M";2021;5;121924;112625;120417;121113;11053;11233;122622
9718;9360;3157;847;6395;14940084100;123868;37731817000;123868;50050;2778;77;6719294700;123868;9463992300;123868;1264940600;123868;1907585800;123868;"Dep_sec_priv";42;"M";2021;7;123252;113485;121881;122350;10820;11012;123868
576;626;150;24;426;4506636800;15411;7685231200;15411;8748;246;10;865202400;15411;1957936400;15411;509078400;15411;1489338500;15411;"Dep_No_priv";42;"M";2021;5;11216;11280;10798;13008;9680;11095;15411
756;691;176;19;4252;4499263300;15140;7434464400;15140;9160;298;9;869246100;15140;2195380400;15140;518271600;15140;1598310200;15140;"Dep_No_priv";42;"M";2021;7;11072;11122;10438;12840;9670;10902;15140
1024;599;120;19;688;4507157000;15477;7453968000;15477;9061;394;14;864357700;15477;1937274600;15477;461490500;15477;1411039600;15477;"Dep_No_priv";42;"M";2021;8;11270;11318;10892;13078;9802;11246;15477
594;920;141;20;3803;4879507200;15366;7983753800;15366;9211;265;12;940215200;15366;2329387900;15366;550688300;15366;1727200500;15366;"Dep_No_priv";42;"M";2021;6;11215;11277;10705;12980;9800;11219;15366
